algorithm,run_id,step,dataset_name,mean_action_dist,lambda
msg,idtruoyj,22,antmaze-large-diverse-v2,0.4311012923717499,0.1
msg,idtruoyj,23,antmaze-large-diverse-v2,0.4407775104045868,0.1
msg,idtruoyj,24,antmaze-large-diverse-v2,0.4343075752258301,0.1
msg,idtruoyj,25,antmaze-large-diverse-v2,0.45494258403778076,0.1
msg,idtruoyj,26,antmaze-large-diverse-v2,0.4632780849933624,0.1
msg,idtruoyj,27,antmaze-large-diverse-v2,0.4383479356765747,0.1
msg,idtruoyj,28,antmaze-large-diverse-v2,0.45535561442375183,0.1
msg,idtruoyj,29,antmaze-large-diverse-v2,0.4415227770805359,0.1
msg,idtruoyj,30,antmaze-large-diverse-v2,0.4947128891944885,0.1
msg,idtruoyj,31,antmaze-large-diverse-v2,0.4275315999984741,0.1
msg,idtruoyj,32,antmaze-large-diverse-v2,0.4186451733112335,0.1
msg,idtruoyj,33,antmaze-large-diverse-v2,0.4448409378528595,0.1
msg,idtruoyj,34,antmaze-large-diverse-v2,0.47436022758483887,0.1
msg,idtruoyj,35,antmaze-large-diverse-v2,0.4252106547355652,0.1
msg,idtruoyj,36,antmaze-large-diverse-v2,0.46628254652023315,0.1
msg,idtruoyj,37,antmaze-large-diverse-v2,0.4145395755767822,0.1
msg,idtruoyj,38,antmaze-large-diverse-v2,0.43996185064315796,0.1
msg,idtruoyj,39,antmaze-large-diverse-v2,0.41097167134284973,0.1
msg,idtruoyj,40,antmaze-large-diverse-v2,0.4370979070663452,0.1
msg,idtruoyj,41,antmaze-large-diverse-v2,0.48207634687423706,0.1
msg,idtruoyj,42,antmaze-large-diverse-v2,0.4472375512123108,0.1
msg,idtruoyj,43,antmaze-large-diverse-v2,0.4032905101776123,0.1
msg,idtruoyj,44,antmaze-large-diverse-v2,0.43179216980934143,0.1
msg,idtruoyj,45,antmaze-large-diverse-v2,0.41002294421195984,0.1
msg,idtruoyj,46,antmaze-large-diverse-v2,0.4381079077720642,0.1
msg,idtruoyj,47,antmaze-large-diverse-v2,0.4020336866378784,0.1
msg,idtruoyj,48,antmaze-large-diverse-v2,0.4316636919975281,0.1
msg,idtruoyj,49,antmaze-large-diverse-v2,0.4367011785507202,0.1
none,yr4kero3,0,antmaze-large-play-v2,0.8272888660430908,10.0
none,yr4kero3,1,antmaze-large-play-v2,0.5400213003158569,10.0
none,yr4kero3,2,antmaze-large-play-v2,0.4296550452709198,10.0
none,yr4kero3,3,antmaze-large-play-v2,0.48429062962532043,10.0
none,yr4kero3,4,antmaze-large-play-v2,0.45049959421157837,10.0
none,yr4kero3,5,antmaze-large-play-v2,0.47713106870651245,10.0
none,yr4kero3,6,antmaze-large-play-v2,0.5004281401634216,10.0
none,yr4kero3,7,antmaze-large-play-v2,0.4695580303668976,10.0
none,yr4kero3,8,antmaze-large-play-v2,0.4200553894042969,10.0
none,yr4kero3,9,antmaze-large-play-v2,0.5045886039733887,10.0
none,yr4kero3,10,antmaze-large-play-v2,0.485177218914032,10.0
none,yr4kero3,11,antmaze-large-play-v2,0.5081326961517334,10.0
none,yr4kero3,12,antmaze-large-play-v2,0.5147981643676758,10.0
none,yr4kero3,13,antmaze-large-play-v2,0.5699536204338074,10.0
none,yr4kero3,14,antmaze-large-play-v2,0.5247225761413574,10.0
none,yr4kero3,15,antmaze-large-play-v2,0.557016134262085,10.0
none,yr4kero3,16,antmaze-large-play-v2,0.5388768315315247,10.0
none,yr4kero3,17,antmaze-large-play-v2,0.5019661784172058,10.0
none,yr4kero3,18,antmaze-large-play-v2,0.5732811689376831,10.0
none,yr4kero3,19,antmaze-large-play-v2,0.5339031219482422,10.0
none,yr4kero3,20,antmaze-large-play-v2,0.5722743272781372,10.0
none,yr4kero3,21,antmaze-large-play-v2,0.590936005115509,10.0
none,yr4kero3,22,antmaze-large-play-v2,0.5971965193748474,10.0
none,yr4kero3,23,antmaze-large-play-v2,0.6251219511032104,10.0
none,yr4kero3,24,antmaze-large-play-v2,0.5873427391052246,10.0
none,yr4kero3,25,antmaze-large-play-v2,0.6056226491928101,10.0
none,yr4kero3,26,antmaze-large-play-v2,0.4678163230419159,10.0
none,yr4kero3,27,antmaze-large-play-v2,0.5910714864730835,10.0
none,yr4kero3,28,antmaze-large-play-v2,0.5771579742431641,10.0
none,yr4kero3,29,antmaze-large-play-v2,0.5829708576202393,10.0
none,yr4kero3,30,antmaze-large-play-v2,0.5788535475730896,10.0
none,yr4kero3,31,antmaze-large-play-v2,0.6146821975708008,10.0
none,yr4kero3,32,antmaze-large-play-v2,0.5752657651901245,10.0
none,yr4kero3,33,antmaze-large-play-v2,0.6026573181152344,10.0
none,yr4kero3,34,antmaze-large-play-v2,0.5940464735031128,10.0
none,yr4kero3,35,antmaze-large-play-v2,0.595871090888977,10.0
none,yr4kero3,36,antmaze-large-play-v2,0.6165177822113037,10.0
none,yr4kero3,37,antmaze-large-play-v2,0.5484896898269653,10.0
none,yr4kero3,38,antmaze-large-play-v2,0.562700629234314,10.0
none,yr4kero3,39,antmaze-large-play-v2,0.5690909624099731,10.0
none,yr4kero3,40,antmaze-large-play-v2,0.5739243030548096,10.0
none,yr4kero3,41,antmaze-large-play-v2,0.5221764445304871,10.0
none,yr4kero3,42,antmaze-large-play-v2,0.6199185848236084,10.0
none,yr4kero3,43,antmaze-large-play-v2,0.6036494970321655,10.0
none,yr4kero3,44,antmaze-large-play-v2,0.5696174502372742,10.0
none,yr4kero3,45,antmaze-large-play-v2,0.5619924664497375,10.0
none,yr4kero3,46,antmaze-large-play-v2,0.6357313394546509,10.0
none,yr4kero3,47,antmaze-large-play-v2,0.5796286463737488,10.0
none,yr4kero3,48,antmaze-large-play-v2,0.585639238357544,10.0
none,yr4kero3,49,antmaze-large-play-v2,0.5885627269744873,10.0
msg,gknp3ggi,0,antmaze-large-diverse-v2,1.1076959371566772,0.1
msg,gknp3ggi,1,antmaze-large-diverse-v2,1.0854227542877197,0.1
msg,gknp3ggi,2,antmaze-large-diverse-v2,1.002472162246704,0.1
msg,gknp3ggi,3,antmaze-large-diverse-v2,0.98414146900177,0.1
msg,gknp3ggi,4,antmaze-large-diverse-v2,0.8838035464286804,0.1
msg,gknp3ggi,5,antmaze-large-diverse-v2,0.8541929721832275,0.1
msg,gknp3ggi,6,antmaze-large-diverse-v2,0.7443393468856812,0.1
msg,gknp3ggi,7,antmaze-large-diverse-v2,0.6474589109420776,0.1
msg,gknp3ggi,8,antmaze-large-diverse-v2,0.6067508459091187,0.1
msg,gknp3ggi,9,antmaze-large-diverse-v2,0.5602695941925049,0.1
msg,gknp3ggi,10,antmaze-large-diverse-v2,0.51624596118927,0.1
msg,gknp3ggi,11,antmaze-large-diverse-v2,0.4775312542915344,0.1
msg,gknp3ggi,12,antmaze-large-diverse-v2,0.5422547459602356,0.1
msg,gknp3ggi,13,antmaze-large-diverse-v2,0.5365715622901917,0.1
msg,gknp3ggi,14,antmaze-large-diverse-v2,0.4809088706970215,0.1
msg,gknp3ggi,15,antmaze-large-diverse-v2,0.47797179222106934,0.1
msg,gknp3ggi,16,antmaze-large-diverse-v2,0.5028284788131714,0.1
msg,gknp3ggi,17,antmaze-large-diverse-v2,0.47985947132110596,0.1
msg,gknp3ggi,18,antmaze-large-diverse-v2,0.5036346912384033,0.1
msg,gknp3ggi,19,antmaze-large-diverse-v2,0.4545949399471283,0.1
msg,gknp3ggi,20,antmaze-large-diverse-v2,0.47018563747406006,0.1
msg,gknp3ggi,21,antmaze-large-diverse-v2,0.4249609708786011,0.1
msg,gknp3ggi,22,antmaze-large-diverse-v2,0.4814460873603821,0.1
msg,gknp3ggi,23,antmaze-large-diverse-v2,0.4488728940486908,0.1
msg,gknp3ggi,24,antmaze-large-diverse-v2,0.4653169512748718,0.1
msg,gknp3ggi,25,antmaze-large-diverse-v2,0.5160690546035767,0.1
msg,gknp3ggi,26,antmaze-large-diverse-v2,0.47461751103401184,0.1
msg,gknp3ggi,27,antmaze-large-diverse-v2,0.4771096706390381,0.1
msg,gknp3ggi,28,antmaze-large-diverse-v2,0.4528709053993225,0.1
msg,gknp3ggi,29,antmaze-large-diverse-v2,0.4620704650878906,0.1
msg,gknp3ggi,30,antmaze-large-diverse-v2,0.4221058189868927,0.1
msg,gknp3ggi,31,antmaze-large-diverse-v2,0.47642844915390015,0.1
msg,gknp3ggi,32,antmaze-large-diverse-v2,0.47309958934783936,0.1
msg,gknp3ggi,33,antmaze-large-diverse-v2,0.4237777590751648,0.1
msg,gknp3ggi,34,antmaze-large-diverse-v2,0.4598315358161926,0.1
msg,gknp3ggi,35,antmaze-large-diverse-v2,0.44166120886802673,0.1
msg,gknp3ggi,36,antmaze-large-diverse-v2,0.47501176595687866,0.1
msg,gknp3ggi,37,antmaze-large-diverse-v2,0.4377639889717102,0.1
msg,gknp3ggi,38,antmaze-large-diverse-v2,0.4602571129798889,0.1
msg,gknp3ggi,39,antmaze-large-diverse-v2,0.4625694751739502,0.1
msg,gknp3ggi,40,antmaze-large-diverse-v2,0.48933541774749756,0.1
msg,gknp3ggi,41,antmaze-large-diverse-v2,0.4620247483253479,0.1
msg,gknp3ggi,42,antmaze-large-diverse-v2,0.4469574987888336,0.1
msg,gknp3ggi,43,antmaze-large-diverse-v2,0.4668719172477722,0.1
msg,gknp3ggi,44,antmaze-large-diverse-v2,0.4459685683250427,0.1
msg,gknp3ggi,45,antmaze-large-diverse-v2,0.4299551546573639,0.1
msg,gknp3ggi,46,antmaze-large-diverse-v2,0.46259188652038574,0.1
msg,gknp3ggi,47,antmaze-large-diverse-v2,0.41716015338897705,0.1
msg,gknp3ggi,48,antmaze-large-diverse-v2,0.4134390354156494,0.1
msg,gknp3ggi,49,antmaze-large-diverse-v2,0.416523814201355,0.1
none,v9qsah8m,0,antmaze-large-play-v2,0.7854931354522705,10.0
none,v9qsah8m,1,antmaze-large-play-v2,0.5428729057312012,10.0
none,v9qsah8m,2,antmaze-large-play-v2,0.48101353645324707,10.0
none,v9qsah8m,3,antmaze-large-play-v2,0.4702194333076477,10.0
none,v9qsah8m,4,antmaze-large-play-v2,0.4821268916130066,10.0
none,v9qsah8m,5,antmaze-large-play-v2,0.4508490562438965,10.0
none,v9qsah8m,6,antmaze-large-play-v2,0.4986814856529236,10.0
none,v9qsah8m,7,antmaze-large-play-v2,0.472391277551651,10.0
none,v9qsah8m,8,antmaze-large-play-v2,0.4939868450164795,10.0
none,v9qsah8m,9,antmaze-large-play-v2,0.5067382454872131,10.0
none,v9qsah8m,10,antmaze-large-play-v2,0.4870670735836029,10.0
none,v9qsah8m,11,antmaze-large-play-v2,0.5105812549591064,10.0
none,v9qsah8m,12,antmaze-large-play-v2,0.5529276132583618,10.0
none,v9qsah8m,13,antmaze-large-play-v2,0.5233352184295654,10.0
none,v9qsah8m,14,antmaze-large-play-v2,0.5520718693733215,10.0
none,v9qsah8m,15,antmaze-large-play-v2,0.590678870677948,10.0
none,v9qsah8m,16,antmaze-large-play-v2,0.5720255374908447,10.0
none,v9qsah8m,17,antmaze-large-play-v2,0.5897536277770996,10.0
none,v9qsah8m,18,antmaze-large-play-v2,0.5846303701400757,10.0
none,v9qsah8m,19,antmaze-large-play-v2,0.5258219242095947,10.0
none,v9qsah8m,20,antmaze-large-play-v2,0.5634264349937439,10.0
none,v9qsah8m,21,antmaze-large-play-v2,0.5939453840255737,10.0
none,v9qsah8m,22,antmaze-large-play-v2,0.5498239994049072,10.0
none,v9qsah8m,23,antmaze-large-play-v2,0.5504511594772339,10.0
none,v9qsah8m,24,antmaze-large-play-v2,0.5563104152679443,10.0
none,v9qsah8m,25,antmaze-large-play-v2,0.5918921232223511,10.0
none,v9qsah8m,26,antmaze-large-play-v2,0.5717560648918152,10.0
none,v9qsah8m,27,antmaze-large-play-v2,0.5834739208221436,10.0
none,v9qsah8m,28,antmaze-large-play-v2,0.5260721445083618,10.0
none,v9qsah8m,29,antmaze-large-play-v2,0.5803760290145874,10.0
none,v9qsah8m,30,antmaze-large-play-v2,0.5820214748382568,10.0
none,v9qsah8m,31,antmaze-large-play-v2,0.5957551598548889,10.0
none,v9qsah8m,32,antmaze-large-play-v2,0.5465161800384521,10.0
none,v9qsah8m,33,antmaze-large-play-v2,0.519033670425415,10.0
none,v9qsah8m,34,antmaze-large-play-v2,0.598838210105896,10.0
none,v9qsah8m,35,antmaze-large-play-v2,0.5328929424285889,10.0
none,v9qsah8m,36,antmaze-large-play-v2,0.535668134689331,10.0
none,v9qsah8m,37,antmaze-large-play-v2,0.5657294392585754,10.0
none,v9qsah8m,38,antmaze-large-play-v2,0.5960431694984436,10.0
none,v9qsah8m,39,antmaze-large-play-v2,0.6375619173049927,10.0
none,v9qsah8m,40,antmaze-large-play-v2,0.5731350183486938,10.0
none,v9qsah8m,41,antmaze-large-play-v2,0.6286807656288147,10.0
none,v9qsah8m,42,antmaze-large-play-v2,0.5742812156677246,10.0
none,v9qsah8m,43,antmaze-large-play-v2,0.5538315773010254,10.0
none,v9qsah8m,44,antmaze-large-play-v2,0.5643895864486694,10.0
none,v9qsah8m,45,antmaze-large-play-v2,0.6029095649719238,10.0
none,v9qsah8m,46,antmaze-large-play-v2,0.6304887533187866,10.0
none,v9qsah8m,47,antmaze-large-play-v2,0.599653959274292,10.0
none,v9qsah8m,48,antmaze-large-play-v2,0.535314679145813,10.0
none,v9qsah8m,49,antmaze-large-play-v2,0.5546100735664368,10.0
msg,q52yc8r1,0,antmaze-large-diverse-v2,1.085386037826538,0.1
msg,q52yc8r1,1,antmaze-large-diverse-v2,1.1268165111541748,0.1
msg,q52yc8r1,2,antmaze-large-diverse-v2,1.1031689643859863,0.1
msg,q52yc8r1,3,antmaze-large-diverse-v2,0.9457868933677673,0.1
msg,q52yc8r1,4,antmaze-large-diverse-v2,0.9943368434906006,0.1
msg,q52yc8r1,5,antmaze-large-diverse-v2,0.852939248085022,0.1
msg,q52yc8r1,6,antmaze-large-diverse-v2,0.7973217964172363,0.1
msg,q52yc8r1,7,antmaze-large-diverse-v2,0.6798275113105774,0.1
msg,q52yc8r1,8,antmaze-large-diverse-v2,0.590518593788147,0.1
msg,q52yc8r1,9,antmaze-large-diverse-v2,0.5105637311935425,0.1
msg,q52yc8r1,10,antmaze-large-diverse-v2,0.5273666381835938,0.1
msg,q52yc8r1,11,antmaze-large-diverse-v2,0.4144880473613739,0.1
msg,q52yc8r1,12,antmaze-large-diverse-v2,0.5197451114654541,0.1
msg,q52yc8r1,13,antmaze-large-diverse-v2,0.47083428502082825,0.1
msg,q52yc8r1,14,antmaze-large-diverse-v2,0.4882330894470215,0.1
msg,q52yc8r1,15,antmaze-large-diverse-v2,0.4824947714805603,0.1
msg,q52yc8r1,16,antmaze-large-diverse-v2,0.4482489228248596,0.1
msg,q52yc8r1,17,antmaze-large-diverse-v2,0.48730769753456116,0.1
msg,q52yc8r1,18,antmaze-large-diverse-v2,0.47716161608695984,0.1
msg,q52yc8r1,19,antmaze-large-diverse-v2,0.45317336916923523,0.1
msg,q52yc8r1,20,antmaze-large-diverse-v2,0.4287559986114502,0.1
msg,q52yc8r1,21,antmaze-large-diverse-v2,0.4201182425022125,0.1
msg,q52yc8r1,22,antmaze-large-diverse-v2,0.4627937078475952,0.1
msg,q52yc8r1,23,antmaze-large-diverse-v2,0.485970675945282,0.1
msg,q52yc8r1,24,antmaze-large-diverse-v2,0.42993223667144775,0.1
msg,q52yc8r1,25,antmaze-large-diverse-v2,0.45713675022125244,0.1
msg,q52yc8r1,26,antmaze-large-diverse-v2,0.40892794728279114,0.1
msg,q52yc8r1,27,antmaze-large-diverse-v2,0.4191785156726837,0.1
msg,q52yc8r1,28,antmaze-large-diverse-v2,0.4167829155921936,0.1
msg,q52yc8r1,29,antmaze-large-diverse-v2,0.4448157846927643,0.1
msg,q52yc8r1,30,antmaze-large-diverse-v2,0.4273677468299866,0.1
msg,q52yc8r1,31,antmaze-large-diverse-v2,0.4743114709854126,0.1
msg,q52yc8r1,32,antmaze-large-diverse-v2,0.43600255250930786,0.1
msg,q52yc8r1,33,antmaze-large-diverse-v2,0.4385070204734802,0.1
msg,q52yc8r1,34,antmaze-large-diverse-v2,0.44687989354133606,0.1
msg,q52yc8r1,35,antmaze-large-diverse-v2,0.40078240633010864,0.1
msg,q52yc8r1,36,antmaze-large-diverse-v2,0.4026535153388977,0.1
msg,q52yc8r1,37,antmaze-large-diverse-v2,0.4235164523124695,0.1
msg,q52yc8r1,38,antmaze-large-diverse-v2,0.44219160079956055,0.1
msg,q52yc8r1,39,antmaze-large-diverse-v2,0.41969865560531616,0.1
msg,q52yc8r1,40,antmaze-large-diverse-v2,0.3958791196346283,0.1
msg,q52yc8r1,41,antmaze-large-diverse-v2,0.4181819260120392,0.1
msg,q52yc8r1,42,antmaze-large-diverse-v2,0.40643879771232605,0.1
msg,q52yc8r1,43,antmaze-large-diverse-v2,0.4429655075073242,0.1
msg,q52yc8r1,44,antmaze-large-diverse-v2,0.4364801049232483,0.1
msg,q52yc8r1,45,antmaze-large-diverse-v2,0.4306488037109375,0.1
msg,q52yc8r1,46,antmaze-large-diverse-v2,0.4011133909225464,0.1
msg,q52yc8r1,47,antmaze-large-diverse-v2,0.42579352855682373,0.1
msg,q52yc8r1,48,antmaze-large-diverse-v2,0.37765395641326904,0.1
msg,q52yc8r1,49,antmaze-large-diverse-v2,0.4150252044200897,0.1
none,m2ziwfar,0,antmaze-large-play-v2,0.8230890035629272,10.0
none,m2ziwfar,1,antmaze-large-play-v2,0.5984756946563721,10.0
none,m2ziwfar,2,antmaze-large-play-v2,0.4530808925628662,10.0
none,m2ziwfar,3,antmaze-large-play-v2,0.549476683139801,10.0
none,m2ziwfar,4,antmaze-large-play-v2,0.5362831354141235,10.0
none,m2ziwfar,5,antmaze-large-play-v2,0.5362430214881897,10.0
none,m2ziwfar,6,antmaze-large-play-v2,0.5185441970825195,10.0
none,m2ziwfar,7,antmaze-large-play-v2,0.4829145073890686,10.0
none,m2ziwfar,8,antmaze-large-play-v2,0.4863419532775879,10.0
none,m2ziwfar,9,antmaze-large-play-v2,0.4561343193054199,10.0
none,m2ziwfar,10,antmaze-large-play-v2,0.4547058343887329,10.0
none,m2ziwfar,11,antmaze-large-play-v2,0.49511969089508057,10.0
none,m2ziwfar,12,antmaze-large-play-v2,0.5721868872642517,10.0
none,m2ziwfar,13,antmaze-large-play-v2,0.5062063932418823,10.0
none,m2ziwfar,14,antmaze-large-play-v2,0.5500496029853821,10.0
none,m2ziwfar,15,antmaze-large-play-v2,0.5305408239364624,10.0
none,m2ziwfar,16,antmaze-large-play-v2,0.5436164140701294,10.0
none,m2ziwfar,17,antmaze-large-play-v2,0.5567271709442139,10.0
none,m2ziwfar,18,antmaze-large-play-v2,0.5510857701301575,10.0
none,m2ziwfar,19,antmaze-large-play-v2,0.5989435911178589,10.0
none,m2ziwfar,20,antmaze-large-play-v2,0.5287493467330933,10.0
none,m2ziwfar,21,antmaze-large-play-v2,0.6026796102523804,10.0
none,m2ziwfar,22,antmaze-large-play-v2,0.5391212105751038,10.0
none,m2ziwfar,23,antmaze-large-play-v2,0.5712111592292786,10.0
none,m2ziwfar,24,antmaze-large-play-v2,0.5481308698654175,10.0
none,m2ziwfar,25,antmaze-large-play-v2,0.5624071955680847,10.0
none,m2ziwfar,26,antmaze-large-play-v2,0.5531942844390869,10.0
none,m2ziwfar,27,antmaze-large-play-v2,0.6070190668106079,10.0
none,m2ziwfar,28,antmaze-large-play-v2,0.5575926303863525,10.0
none,m2ziwfar,29,antmaze-large-play-v2,0.5407394170761108,10.0
none,m2ziwfar,30,antmaze-large-play-v2,0.5880869030952454,10.0
none,m2ziwfar,31,antmaze-large-play-v2,0.5527892708778381,10.0
none,m2ziwfar,32,antmaze-large-play-v2,0.5336171388626099,10.0
none,m2ziwfar,33,antmaze-large-play-v2,0.558297336101532,10.0
none,m2ziwfar,34,antmaze-large-play-v2,0.5747677087783813,10.0
none,m2ziwfar,35,antmaze-large-play-v2,0.4992406666278839,10.0
none,m2ziwfar,36,antmaze-large-play-v2,0.5620655417442322,10.0
none,m2ziwfar,37,antmaze-large-play-v2,0.569308876991272,10.0
none,m2ziwfar,38,antmaze-large-play-v2,0.533820390701294,10.0
none,m2ziwfar,39,antmaze-large-play-v2,0.6119288206100464,10.0
none,m2ziwfar,40,antmaze-large-play-v2,0.5300344228744507,10.0
none,m2ziwfar,41,antmaze-large-play-v2,0.5646202564239502,10.0
none,m2ziwfar,42,antmaze-large-play-v2,0.5249534249305725,10.0
none,m2ziwfar,43,antmaze-large-play-v2,0.5783898830413818,10.0
none,m2ziwfar,44,antmaze-large-play-v2,0.5649738311767578,10.0
none,m2ziwfar,45,antmaze-large-play-v2,0.5487709045410156,10.0
none,m2ziwfar,46,antmaze-large-play-v2,0.5292482972145081,10.0
none,m2ziwfar,47,antmaze-large-play-v2,0.5801388621330261,10.0
none,m2ziwfar,48,antmaze-large-play-v2,0.5759440660476685,10.0
none,m2ziwfar,49,antmaze-large-play-v2,0.5737614035606384,10.0
msg,0183h9e1,0,antmaze-large-diverse-v2,1.1111937761306763,0.1
msg,0183h9e1,1,antmaze-large-diverse-v2,1.086639642715454,0.1
msg,0183h9e1,2,antmaze-large-diverse-v2,1.0199179649353027,0.1
msg,0183h9e1,3,antmaze-large-diverse-v2,0.9313691258430481,0.1
msg,0183h9e1,4,antmaze-large-diverse-v2,0.9100229740142822,0.1
msg,0183h9e1,5,antmaze-large-diverse-v2,0.8972340822219849,0.1
msg,0183h9e1,6,antmaze-large-diverse-v2,0.7615832686424255,0.1
msg,0183h9e1,7,antmaze-large-diverse-v2,0.6974209547042847,0.1
msg,0183h9e1,8,antmaze-large-diverse-v2,0.5920764207839966,0.1
msg,0183h9e1,9,antmaze-large-diverse-v2,0.5256234407424927,0.1
msg,0183h9e1,10,antmaze-large-diverse-v2,0.5127465128898621,0.1
msg,0183h9e1,11,antmaze-large-diverse-v2,0.4427311420440674,0.1
msg,0183h9e1,12,antmaze-large-diverse-v2,0.48935383558273315,0.1
msg,0183h9e1,13,antmaze-large-diverse-v2,0.4587107300758362,0.1
msg,0183h9e1,14,antmaze-large-diverse-v2,0.4488266706466675,0.1
msg,0183h9e1,15,antmaze-large-diverse-v2,0.4919300377368927,0.1
msg,0183h9e1,16,antmaze-large-diverse-v2,0.4909376800060272,0.1
msg,0183h9e1,17,antmaze-large-diverse-v2,0.4330499768257141,0.1
msg,0183h9e1,18,antmaze-large-diverse-v2,0.47805947065353394,0.1
msg,0183h9e1,19,antmaze-large-diverse-v2,0.41009262204170227,0.1
msg,0183h9e1,20,antmaze-large-diverse-v2,0.40721338987350464,0.1
msg,0183h9e1,21,antmaze-large-diverse-v2,0.424888551235199,0.1
msg,0183h9e1,22,antmaze-large-diverse-v2,0.43274182081222534,0.1
msg,0183h9e1,23,antmaze-large-diverse-v2,0.4358234703540802,0.1
msg,0183h9e1,24,antmaze-large-diverse-v2,0.45750361680984497,0.1
msg,0183h9e1,25,antmaze-large-diverse-v2,0.46101313829421997,0.1
msg,0183h9e1,26,antmaze-large-diverse-v2,0.4194742441177368,0.1
msg,0183h9e1,27,antmaze-large-diverse-v2,0.423733115196228,0.1
msg,0183h9e1,28,antmaze-large-diverse-v2,0.44972503185272217,0.1
msg,0183h9e1,29,antmaze-large-diverse-v2,0.4212194085121155,0.1
msg,0183h9e1,30,antmaze-large-diverse-v2,0.40228861570358276,0.1
msg,0183h9e1,31,antmaze-large-diverse-v2,0.424016535282135,0.1
msg,0183h9e1,32,antmaze-large-diverse-v2,0.38524100184440613,0.1
msg,0183h9e1,33,antmaze-large-diverse-v2,0.3909047245979309,0.1
msg,0183h9e1,34,antmaze-large-diverse-v2,0.4340693950653076,0.1
msg,0183h9e1,35,antmaze-large-diverse-v2,0.3819955885410309,0.1
msg,0183h9e1,36,antmaze-large-diverse-v2,0.41439834237098694,0.1
msg,0183h9e1,37,antmaze-large-diverse-v2,0.422509104013443,0.1
msg,0183h9e1,38,antmaze-large-diverse-v2,0.409544974565506,0.1
msg,0183h9e1,39,antmaze-large-diverse-v2,0.4249360263347626,0.1
msg,0183h9e1,40,antmaze-large-diverse-v2,0.41258561611175537,0.1
msg,0183h9e1,41,antmaze-large-diverse-v2,0.40654540061950684,0.1
msg,0183h9e1,42,antmaze-large-diverse-v2,0.39272117614746094,0.1
msg,0183h9e1,43,antmaze-large-diverse-v2,0.4020386338233948,0.1
msg,0183h9e1,44,antmaze-large-diverse-v2,0.4005277156829834,0.1
msg,0183h9e1,45,antmaze-large-diverse-v2,0.46365439891815186,0.1
msg,0183h9e1,46,antmaze-large-diverse-v2,0.40326887369155884,0.1
msg,0183h9e1,47,antmaze-large-diverse-v2,0.4329177141189575,0.1
msg,0183h9e1,48,antmaze-large-diverse-v2,0.4112691879272461,0.1
msg,0183h9e1,49,antmaze-large-diverse-v2,0.37813037633895874,0.1
none,5iszxqnu,0,antmaze-large-play-v2,0.8142148852348328,10.0
none,5iszxqnu,1,antmaze-large-play-v2,0.6027531623840332,10.0
none,5iszxqnu,2,antmaze-large-play-v2,0.5189485549926758,10.0
none,5iszxqnu,3,antmaze-large-play-v2,0.5022802352905273,10.0
none,5iszxqnu,4,antmaze-large-play-v2,0.5114744305610657,10.0
none,5iszxqnu,5,antmaze-large-play-v2,0.5083080530166626,10.0
none,5iszxqnu,6,antmaze-large-play-v2,0.5251703262329102,10.0
none,5iszxqnu,7,antmaze-large-play-v2,0.5329365134239197,10.0
none,5iszxqnu,8,antmaze-large-play-v2,0.44859951734542847,10.0
none,5iszxqnu,9,antmaze-large-play-v2,0.46789929270744324,10.0
none,5iszxqnu,10,antmaze-large-play-v2,0.5461879372596741,10.0
none,5iszxqnu,11,antmaze-large-play-v2,0.49096807837486267,10.0
none,5iszxqnu,12,antmaze-large-play-v2,0.4953456223011017,10.0
none,5iszxqnu,13,antmaze-large-play-v2,0.49382856488227844,10.0
none,5iszxqnu,14,antmaze-large-play-v2,0.5718953609466553,10.0
none,5iszxqnu,15,antmaze-large-play-v2,0.5422689318656921,10.0
none,5iszxqnu,16,antmaze-large-play-v2,0.5552178621292114,10.0
none,5iszxqnu,17,antmaze-large-play-v2,0.5555999875068665,10.0
none,5iszxqnu,18,antmaze-large-play-v2,0.5940241813659668,10.0
none,5iszxqnu,19,antmaze-large-play-v2,0.5835494995117188,10.0
none,5iszxqnu,20,antmaze-large-play-v2,0.6012783050537109,10.0
none,5iszxqnu,21,antmaze-large-play-v2,0.601786732673645,10.0
none,5iszxqnu,22,antmaze-large-play-v2,0.6085119843482971,10.0
none,5iszxqnu,23,antmaze-large-play-v2,0.5786679983139038,10.0
none,5iszxqnu,24,antmaze-large-play-v2,0.6095246076583862,10.0
none,5iszxqnu,25,antmaze-large-play-v2,0.6313126087188721,10.0
none,5iszxqnu,26,antmaze-large-play-v2,0.606966495513916,10.0
none,5iszxqnu,27,antmaze-large-play-v2,0.5533358454704285,10.0
none,5iszxqnu,28,antmaze-large-play-v2,0.5548040270805359,10.0
none,5iszxqnu,29,antmaze-large-play-v2,0.5892887115478516,10.0
none,5iszxqnu,30,antmaze-large-play-v2,0.5419557094573975,10.0
none,5iszxqnu,31,antmaze-large-play-v2,0.5587551593780518,10.0
none,5iszxqnu,32,antmaze-large-play-v2,0.5762486457824707,10.0
none,5iszxqnu,33,antmaze-large-play-v2,0.5320116877555847,10.0
none,5iszxqnu,34,antmaze-large-play-v2,0.5918616652488708,10.0
none,5iszxqnu,35,antmaze-large-play-v2,0.5698987245559692,10.0
none,5iszxqnu,36,antmaze-large-play-v2,0.6206034421920776,10.0
none,5iszxqnu,37,antmaze-large-play-v2,0.5909384489059448,10.0
none,5iszxqnu,38,antmaze-large-play-v2,0.6012917160987854,10.0
